id,station_name,street_address,city,province,latitude,longitude,ev_network,ev_dc_fast_count,ev_level2_evse_num,ev_connector_types,groups_with_access_code,access_days_time,open_date
202819,Regina North Albert,655 Albert St,Regina,Saskatchewan,50.468108,-104.616886,FLO,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-12-18
210217,Shell Canada Ltd,275 N Albert St,Regina,Saskatchewan,50.480608,-104.6168571,Non-Networked,3,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
200532,Crossroads Esso - Tesla Supercharger,548 BC-93 #95,Invermere,British Columbia,50.512834,-115.996456,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
147368,P2P - Longview,100 Morrison Rd,Longview,Alberta,50.534824,-114.23139,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-10-29
195977,Quilakwa Esso,5655 BC-97A,Enderby,British Columbia,50.537473,-119.139609,FLO,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-16
156651,P2P - Brooks,1240 Cassils Place E,Brooks,Alberta,50.572356,-111.869608,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2020-05-23
156687,BC Hydro - Port McNeill,1594 Beach Dr,Port McNeill,British Columbia,50.590488,-127.087951,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-08-11
164440,BC Hydro - Radium Hot Springs Centre,4863 Stanley St,Radium Hot Springs,British Columbia,50.61839107,-116.0731084,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2017-12-01
158491,BC Ministry of Transportation and Infrastructure,BC-1,Thompson-Nicola I,British Columbia,50.638,-121.344,Non-Networked,2,1.0,CHADEMO J1772 J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
222437,BRCC - Manic 5 - Centrale,"Route 389, km 214",Manic-5,Quebec,50.63929,-68.732158,Circuit électrique,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-07-01
171367,Highway 1,Highway 1,Ashcroft,British Columbia,50.639713,-121.343758,FLO,2,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-01-19
208782,7-Eleven,1120 Rogers Way,Kamloops,British Columbia,50.6521,-120.3683,Non-Networked,1,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
189163,Kamloops South,1441 Hillside Drive,Kamloops,British Columbia,50.65443,-120.37918,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-05-04
122280,Kamloops Visitor Center - Tesla Supercharger,1290 Trans-Canada Hwy,Kamloops,British Columbia,50.655257,-120.368307,Tesla,6,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
153617,Petro-Canada EV Fast Charger,1885 Highway 1 W,Kamloops,British Columbia,50.6593935,-120.3970424,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-01-23
164461,BC Hydro - Tournament Capital Centre,910 McGill Rd,Kamloops,British Columbia,50.66939379,-120.3681707,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2013-11-01
157843,BC Hydro,615 Main St,Lilllooet,British Columbia,50.693991,-121.933631,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
190313,Salmon Arm,"300, 1151 - 10th Avenue SW",Salmon Arm,British Columbia,50.69453,-119.29689,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-05-28
163505,Petro-Canada EV Fast Charger,"200, 64273 Highway 7 E",Aldersyde,Alberta,50.6957856,-113.8861778,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-06-01
157683,Suncor,915 Lakeshore D SW,Salmon Arm,British Columbia,50.698696,-119.295697,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-01
200822,BC Hydro - Salmon Arm,321 Ross St NE,Salmon Arm,British Columbia,50.70273335,-119.2827002,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-11
220728,BC Hydro - Lillooet Old Mill Plaza,155 Main St,Lillooet,British Columbia,50.70305722,-121.9258843,BCHYDRO,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2022-03-02
158006,Co-op Gas Stations,3100 10th Ave NE,Salmon Arm,British Columbia,50.70653,-119.249363,Non-Networked,4,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),24 hours daily,
194982,Tesla - 13685 - Salmon Arm BC,2701 11 Ave NE,Salmon Arm,British Columbia,50.708013,-119.253815,FLO,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-02
195867,Tesla - 13685 - Salmon Arm BC,533 Avenue de la Montagne,Salmon Arm,British Columbia,50.708013,-119.253815,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-14
200536,Askew's Foods - Uptown - Tesla Supercharger,2701 11 Avenue Northeast,Salmon Arm,British Columbia,50.708767,-119.253661,Tesla,12,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
223359,Newfoundland Power Inc.,119 Fisher St,Port au Choix,Newfoundland,50.7098613,-57.3617348,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
200808,BC Hydro - Port Hardy,7250 Market St,Port Hardy,British Columbia,50.72329805,-127.4921343,BCHYDRO,1,1.0,CHADEMO J1772 J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-11
153450,Subway - Tesla Supercharger,601 12 Street,Bassano,Alberta,50.791326,-112.450721,Tesla,6,0.0,TESLA,Public,24 hours daily; for Tesla use only,2020-01-31
139998,BC Hydro - Cache Creek,1393 Quartz Rd,Cache Creek,British Columbia,50.8108264,-121.3251355,Non-Networked,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2019-08-01
158294,Cache Creek Community Hall,1270 Stage Rd,Cache Creek,British Columbia,50.81082783,-121.3250634,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-06-01
200533,Cache Creek Visitor Information Centre - Tesla Supercharger,1270 Stage Road,Cache Creek,British Columbia,50.811028,-121.325075,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
195775,Tesla - 12132 - Cache Creek BC,1270 Stage Rd,Cache Creek,British Columbia,50.81118359,-121.3238077,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-10
227728,Chase Chamber of Commerce,400 Shuswap Ave,Chase,British Columbia,50.81514378,-119.6942895,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2022-09-13
164463,BC Hydro - Chase Visitor Centre,400 Shuswap Ave,Chase,British Columbia,50.81516,-119.694417,BCHYDRO,1,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2016-03-01
210222,Shell Canada Ltd,1229 Eagle Pass Way,Sicamous,British Columbia,50.83711224,-118.976206,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
155372,Petro-Canada EV Fast Charger,100 Siksika Business Plaza,Siksika,Alberta,50.85265073,-113.0192192,PETROCAN,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2020-03-01
223371,Newfoundland Power Inc.,Route 433,Roddickton,Newfoundland,50.8832066,-56.1187464,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
164466,BC Hydro - Malakwa Supermarket,4270 Oxbow Frontage Rd,Malakwa,British Columbia,50.938413,-118.783425,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2016-10-01
162953,DRIVE THRU CPE100STATION 1,11527 29 St SE,Calgary,Alberta,50.949534,-113.997695,ChargePoint Network,1,0.0,J1772COMBO,Public,24 hours daily,2020-06-12
130083,FLO - Canadian Tire - Calgary,9940 Macleod Trail SE,Calgary,Alberta,50.964145,-114.068608,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
168272,P2P - Calgary DeerFoot Meadows,33 Heritage Meadows Way SE,Calgary,Alberta,50.980762,-114.039673,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2020-11-11
206683,BC Hydro - Revelstoke,301 Victoria Rd W,Revelstoke,British Columbia,51.00073311,-118.1965563,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2022-02-11
207201,Revelstoke,719 Track St W,Revelstoke,British Columbia,51.00458,-118.20075,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-02-28
210218,Shell Canada Ltd,1840 Trans Canada Hwy,Revelstoke,British Columbia,51.00945259,-118.2145873,Non-Networked,3,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
85067,Best Western Plus - Tesla Supercharger,1925 Laforme Blvd.,Revelstoke,British Columbia,51.009594,-118.218857,Tesla,4,0.0,TESLA,Public,24 hours daily; for Tesla use only,2014-12-30
150480,P2P - Calgary SW West Hills,180 Stewart Green SW,Calgary,Alberta,51.015625,-114.166888,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-12-21
156697,Canadian Tire Corp,109-900 Pine Rd,Strathmore,Alberta,51.03609,-113.38955,Non-Networked,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-01
196466,Strathmore,109 - 900 Pine Road,Strathmore,Alberta,51.03609,-113.38955,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-09-29
153409,Ranch Market - Tesla Supercharger,100 Ranch Market,Strathmore,Alberta,51.038196,-113.378637,Tesla,6,0.0,TESLA,Public,24 hours daily; for Tesla use only,2020-01-31
123575,Fishtrap Rest Area,1073 BC-5,Kamloops,British Columbia,51.07655061,-120.2044938,Non-Networked,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-06-05
165075,P2P - Calgary NW Trinity Hills,735 NA’A DR SW,Calgary,Alberta,51.078147,-114.195699,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2020-08-07
150755,Petro-Canada EV Fast Charger,42148 Highway 1,Calgary,Alberta,51.0874032,-114.4744614,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-01
189169,Canmore,300 OLD CANMORE RD,Canmore,Alberta,51.08837,-115.34643,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-05-04
130085,P2P - Canmore,718 7th Street,Canmore,Alberta,51.088611,-115.3595,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
140000,BC Hydro - Village of Clinton,1423 BC-97,Clinton,British Columbia,51.092005,-121.586127,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-01
201253,Calgary Harley-Davidson,2475 Pegasus Rd NE,Calgary,Alberta,51.09563799,-114.0025577,ChargePoint Network,1,0.0,J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
200551,1702 Bow Valley Trail - Tesla Supercharger,1702 Bow Valley Trail,Canmore,Alberta,51.09656,-115.35776,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
145232,P2P - Bearspaw (Stoney Nakoda),100 Nakoda Way,Kananaskis,Alberta,51.098717,-115.016371,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-09-14
85030,Canmore Rocky Mountain Inn - Tesla Supercharger,1719 Bow Valley Trail,Canmore,Alberta,51.100208,-115.359179,Tesla,4,0.0,TESLA,Public,24 hours daily; for Tesla use only,2015-03-01
150754,Petro-Canada EV Fast Charger,1731 Mountain Ave,Canmore,Alberta,51.1036455,-115.363011,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-01
189167,Calgary - Deerfoot City,910 - 57Th Avenue Ne,Calgary,Alberta,51.10699,-114.04206,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-05-04
223382,"7-Eleven Canada, Inc.",150-96 Avenue North East,Calgary,Alberta,51.14239,-114.067,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
171480,City of Dauphin - 100 Main Street S. (DCFC),100 Main Street S.,Dauphin,Manitoba,51.148378,-100.05051,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-01-27
210199,Shell Canada Ltd,11175 14th St NE,Calgary,Alberta,51.15383676,-114.028774,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
210202,Shell Canada Ltd,1 Fireside Gate,Cochrane,Alberta,51.15920446,-114.4713841,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
168083,P2P - Calgary Cross Iron Mills,261055 Cross Iron Blvd,Rocky View County,Alberta,51.203525,-113.990167,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2020-10-31
122263,Crosslron Mills - Tesla Supercharger,261055 Crossiron Blvd,Rocky View,Alberta,51.204042,-113.989658,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
150757,Petro-Canada EV Fast Charger,100 - 261200 Crossiron Blvd,Rocky View,Alberta,51.209722,-113.9892579,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-07-01
153408,Coop Gas Bar - Tesla Supercharger,100 North Service Road,Davidson,Saskatchewan,51.273079,-105.993871,Tesla,6,0.0,TESLA,Public,24 hours daily; for Tesla use only,2020-01-31
220400,Davis Chevrolet GMC Buick Ltd.,149 East Lake Cres NE,Airdrie,Alberta,51.287771,-113.999187,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-06-01
164436,BC Hydro - Memorial Park,810 9th Ave S,Golden,British Columbia,51.29795765,-116.9644382,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2018-06-01
164434,BC Hydro - Rogers Pass Discovery Centre,9520 Trans-Canada Highway,Rogers Pass,British Columbia,51.3014469,-117.522268,BCHYDRO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2018-12-01
193363,Golden,1439 Lafontaine Rd,Golden,British Columbia,51.3024,-116.9501,Electrify Canada,4,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-30
139999,BC Hydro - Canada Post,1597 BC-97,70 Mile House,British Columbia,51.30460824,-121.3969227,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-08-01
223360,Newfoundland Power Inc.,204 Main Steet,Flowers Cove,Newfoundland,51.3047747,-56.7238302,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
200541,Golden Fas Gas Plus - Tesla Supercharger,1020 Trans-Canada Highway,Golden,British Columbia,51.311049,-116.969489,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
122336,Travelodge Golden - Tesla Supercharger,1200 12th Street North,Golden,British Columbia,51.312784,-116.97458,Tesla,4,0.0,TESLA,Public,24 hours daily; for Tesla use only,2019-03-01
210204,Shell Canada Ltd,14 St N And Hwy 1,Golden,British Columbia,51.3154098,-116.9739328,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
155360,Petro-Canada EV Fast Charger,1417 N Trans-Canada Hwy,Golden,British Columbia,51.3175448,-116.9756381,PETROCAN,2,0.0,CHADEMO J1772COMBO,TEMPORARILY UNAVAILABLE (Public),24 hours daily,2020-03-01
164435,Yoho National Park Visitor Centre,5764 Trans-Canada Hwy,Columbia-Shuswap,British Columbia,51.39785199,-116.4912436,BCHYDRO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-01-01
223372,Newfoundland Power Inc.,Route 430,St.Anthonys,Newfoundland,51.3991715,-55.5912552,Non-Networked,3,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
223383,"7-Eleven Canada, Inc.",283180 Range Road 293,Crossfield,Alberta,51.4147,-114.0,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
225920,Petro-Canada EV Fast Charger,1417 Trans-Canada Hwy,Golden,British Columbia,51.423459,-117.05737,PETROCAN,2,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2022-08-17
123576,Little Fort Rest Area,9916 Bean Rd,Little Fort,British Columbia,51.42776426,-120.2027464,Non-Networked,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-06-05
193406,Westview Co-op - Carstairs,400 10th Ave,Carstairs,Alberta,51.563701,-114.097841,SHELL_RECHARGE,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-07-31
157825,Federated Co-operatives Ltd (FCL),#3-32580 Range Rd 11 Olds,Olds,Alberta,51.7936843,-114.0389237,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-01
197139,Westview Co-op - Olds,3-32580 Range Road 113,Olds,Alberta,51.794105,-114.03725,SHELL_RECHARGE,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-10-06
158489,BC Ministry of Transportation and Infrastructure,BC-20,Cariboo K,British Columbia,51.957,-122.986,Non-Networked,2,1.0,CHADEMO J1772 J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
164513,EQUS (Innisfail),5120 40 Avenue,Innisfail,Alberta,52.030276,-113.928805,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-07-24
210219,Shell Canada Ltd,3206 Preston Ave S,Saskatoon,Saskatchewan,52.08497966,-106.6235793,Non-Networked,3,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
197897,Tesla - 12667 - Saskatoon SK,3035 Clarence Ave S,Saskatoon,Saskatchewan,52.0882457,-106.6411146,FLO,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-10-19
200823,BC Hydro - Blue River,883 Highway 5 & Shell Rd,Blue River,British Columbia,52.10970227,-119.3102585,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-11
147373,BC Hydro - Blue River,885 Highway 5,Blue River,British Columbia,52.10973814,-119.3102965,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-10-28
200556,Prosperity Ridge - Tesla Supercharger,1185 Prosperity Way,Williams Lake,British Columbia,52.11291318,-122.1250869,Tesla,8,0.0,TESLA,Public - Credit card at all times,24 hours daily,2021-11-04
158010,Walmart,1185 Prosperity Way,Williams Lake,British Columbia,52.1134173,-122.1254175,Non-Networked,1,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),24 hours daily,2021-08-01
200472,Tesla - 12229 - Williams Lake BC,1185 Prosperity Way,Williams Lake,British Columbia,52.1135327,-122.1254376,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-03
153621,BC Hydro - Williams Lake City Hall,450 Mart St,Williams Lake,British Columbia,52.12914,-122.139767,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily; 40 minute limit,2020-01-30
200952,Saskatoon East,1731 Preston Ave.,Saskatoon,Saskatchewan,52.147952,-106.615733,FLO,2,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-11-10
205090,Humboldt,2302 8 Ave,Humboldt,Saskatchewan,52.20014,-105.14767,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2022-01-20
201260,Gary Moe VW,18 Mckenzie Dr,Red Deer County,Alberta,52.20053485,-113.8229458,ChargePoint Network,1,0.0,J1772COMBO,Public - Credit card at all times,24 hours daily,2021-11-04
153427,179 Leva Ave - Tesla Supercharger,179 Leva Avenue,Red Deer County,Alberta,52.216416,-113.815797,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2020-01-31
85366,Sheraton Red Deer - Tesla Supercharger,3310 50 Avenue,Red Deer,Alberta,52.251899,-113.814659,Tesla,4,0.0,TESLA,Public,24 hours daily; for Tesla use only,2016-01-15
130088,FLO - Canadian Tire - Red Deer,5908 Gaetz Ave.,Red Deer,Alberta,52.278975,-113.814606,FLO,1,2.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2019-07-17
204689,Martensville,230 Centennial Drive North,Martensville,Saskatchewan,52.29504,-106.67258,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2022-01-12
223524,Edwards Garage,4403 42 Ave,Rocky Mountain House,Alberta,52.36264,-114.90891,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-07-15
158295,Australian Rest Area DC Fast,BC-97 and Windt Rd,Cariboo A,British Columbia,52.426,-122.303,Non-Networked,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-03-01
203305,North Battleford,11802 Railway Ave East,North Battleford,Saskatchewan,52.7588,-108.27107,FLO,1,1.0,CHADEMO J1772 J1772COMBO,Public,24 hours daily,2021-12-30
201093,Tesla - 14868 - North Battleford SK,9800 Territorial Dr,North Battleford,Saskatchewan,52.791636,-108.303598,FLO,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-11-13
147374,Ivy - Valemount Centennial Park,1300 5th Ave,Valemouth,British Columbia,52.832296,-119.267297,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-10-29
198100,Tesla - 12511 - Jasper AB,218 Connaught Dr.,Jasper,Alberta,52.880859,-118.078172,FLO,3,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-10-22
223375,Newfoundland Power Inc.,500 Vanier Ave,Labrador City,Newfoundland,52.948015,-66.9277431,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
158251,BC Hydro - Extra Foods,2335 Maple Dr,Quesnel,British Columbia,52.96393491,-122.4413634,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-01-01
200527,"Quesnel, BC - Tesla Supercharger",775 Rita Rd,Quesnel,British Columbia,52.966834,-122.440384,Tesla,8,0.0,TESLA,Public,24 hours daily; for Tesla use only,2021-10-11
196512,Tesla - 12129 - Quesnel BC,775 Rita road,Quesnel,British Columbia,52.96713,-122.4413,FLO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-09-30
158492,BC Ministry of Transportation and Infrastructure,Yellowhead Hwy,Fraser-Fort George H,British Columbia,52.98039,-119.31955,Non-Networked,2,0.0,CHADEMO J1772COMBO,PLANNED - not yet accessible (Public),Unknown,
230761,Tesla - Prince Albert,777 15 St E,Prince Albert,Saskatchewan,53.19841833,-105.731165,FLO,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2022-09-30
221867,Lake Country Co-op Food Store - Tesla Supercharger,777 15 St E,Prince Albert,Saskatchewan,53.199091,-105.731419,Tesla,8,0.0,TESLA,Public - Credit card at all times,24 hours daily,2022-06-10
199386,Tesla - 12515 - Lloydminster AB,7405 44 St,Lloydminster,Alberta,53.278878,-110.046596,FLO,2,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2021-10-28
147375,BC Hydro - Village of McBride,100 Robson Centre,McBride,British Columbia,53.30565,-120.168121,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2019-10-28
223373,Newfoundland Power Inc.,Hamilton River Rd,Happy Valley Goose Bay,Newfoundland,53.3062909,-60.3760686,Non-Networked,2,0.0,Unknown,PLANNED - not yet accessible (Public),Unknown,
153625,BC Hydro - Tempo Gas Bar,39126 Highway 97 S,Hixon,British Columbia,53.41968231,-122.5844912,BCHYDRO,1,0.0,CHADEMO J1772COMBO,Public,24 hours daily,2020-01-01
